"name","birthDate","birthPlace","region","country"
"Tommy Smith","1948-08-01","Albemarle","Stanly County, North Carolina","United States"
"Mike Hubbard","1971-02-16","Lynchburg","Virginia","United States"
"Bill Latham","1960-08-29","Birmingham","Alabama","United States"
"John Cunningham","1892-08-09","Montgomery","Alabama","United States"
"Taylor Thompson","1987-06-18","Montgomery","Alabama","United States"
"Billy Williams","1932-06-13","Newberry","South Carolina","United States"
"Jack Ryan","1868-11-12","Haverhill","Massachusetts","United States"
"Mark Lee","1953-06-14","Inglewood","California","United States"
"Bob Allen","1867-07-10","Marion","Marion County, Ohio","United States"
"Mark Lee","1964-07-20","Williston","Williams County, North Dakota","United States"
"Tim Collins","1989-08-21","Worcester","Worcester County, Massachusetts","United States"
"Barry Lyons","1960-06-03","Biloxi","Mississippi","United States"
"Jackie Warner","1943-08-01","Monrovia","California","United States"
"Eddie Moore","1899-01-18","Barlow","Kentucky","United States"
"Eddie Moore","1899-01-18","Barlow","Ballard County, Kentucky","United States"
"Dusty Miller","1876-09-03","Malvern","Mills County, Iowa","United States"
"Horace Allen","1899-06-11","DeLand","Florida","United States"
"Dusty Miller","1876-09-03","Malvern","Iowa","United States"
"Dick Smith","1939-05-17","Lebanon","Oregon","United States"
"John Sanders","1945-11-20","Grand Island","Nebraska","United States"
"Randy Brown","1943-08-29","Leesburg","Lake County, Florida","United States"
"Barry Jones","1963-02-15","Richmond","Indiana","United States"
"Danny Doyle","1917-01-24","McLoud","Oklahoma","United States"
"Jonathan Johnson","1974-07-16","LaGrange","Troup County, Georgia","United States"
"Jack Wilson","1912-04-12","Portland","Washington County, Oregon","United States"
"John Patterson","1967-02-11","Key West","Florida","United States"
"Don Rose","1947-03-19","Covina","California","United States"
"Jim Jones","1876-12-25","London","Kentucky","United States"
"Ken Wood","1924-07-01","Lincolnton","North Carolina","United States"
"John Jenkins","1896-07-07","Bosworth","Carroll County, Missouri","United States"
"John Buckley","1870-03-20","Marlborough","Massachusetts","United States"
"Chris Booker","1976-12-09","Monroeville","Alabama","United States"
"Scott Taylor","1967-08-02","Defiance","Defiance County, Ohio","United States"
"William Barnes","1919-12-29","Birmingham","Jefferson County, Alabama","United States"
"Bud Thomas","1929-03-10","Sedalia","Pettis County, Missouri","United States"
"Brett Anderson","1988-02-01","Midland","Texas","United States"
"Ed Flanagan","1861-09-15","Lowell","Massachusetts","United States"
"Stacy Jones","1967-05-26","Gadsden","Alabama","United States"
"Frank Welch","1897-08-10","Birmingham","Alabama","United States"
"Jim Walkup","1895-11-03","Havana","Arkansas","United States"
"Harry Thompson","1889-09-09","Nanticoke","Luzerne County, Pennsylvania","United States"
"John Grady","1860-06-18","Lowell","Middlesex County, Massachusetts","United States"
"Terry Taylor","1964-07-28","Crestview","Okaloosa County, Florida","United States"
"Josh Fields","1982-12-14","Ada","Pontotoc County, Oklahoma","United States"
"Frank Welch","1897-08-10","Birmingham","Shelby County, Alabama","United States"
"Frank Whitney","1856-02-18","Brockton","Massachusetts","United States"
"Chris Beck","1990-09-04","Jefferson","Georgia (U.S. state)","United States"
"Josh Fields","1985-08-19","Hull","Georgia (U.S. state)","United States"
"Walter Schmidt","1887-03-20","London","Arkansas","United States"
"Christian Friedrich","1987-07-08","Evanston","Illinois","United States"
"Al Smith","1928-02-07","Kirkwood","Missouri","United States"
"Chris Beck","1990-09-04","Jefferson","Jackson County, Georgia","United States"
"Scott Perry","1891-04-17","Denison","Texas","United States"
"Andrew Taylor","1986-08-18","Durham","Wake County, North Carolina","United States"
"Dan Jennings","1960-09-16","Daphne","Alabama","United States"
"Dan Jennings","1960-09-16","Daphne","Baldwin County, Alabama","United States"
"Helen Smith","1922-01-05","Richmond","Virginia","United States"
"Syl Johnson","1900-12-31","Portland","Oregon","United States"
"Adam Morgan","1990-02-27","Marietta","Cobb County, Georgia","United States"
"Billy Burns","1989-08-30","Marietta","Georgia (U.S. state)","United States"
"Tim Scott","1966-11-16","Hanford","California","United States"
"Leon Williams","1905-12-02","Macon","Bibb County, Georgia","United States"
"David Dahl","1994-04-01","Birmingham","Jefferson County, Alabama","United States"
"Andy Cook","1967-08-30","Memphis","Shelby County, Tennessee","United States"
"Elliot Johnson","1984-03-09","Safford","Arizona","United States"
"Adam Warren","1987-08-25","Birmingham","Alabama","United States"
"Gary Holman","1944-01-25","Long Beach","California","United States"
"Scott Sanderson","1956-07-22","Dearborn","Michigan","United States"
"Jane Jacobs","1924-06-16","Cuyahoga Falls","Ohio","United States"
"Adam Warren","1987-08-25","Birmingham","Shelby County, Alabama","United States"
"Tyler Wilson","1989-09-25","Lynchburg","Virginia","United States"
"Jack Barry","1887-04-26","Meriden","Connecticut","United States"
"Ed Kennedy","1861-04-05","Bellevue","Kentucky","United States"
"Bill White","1978-11-20","Louisville","Kentucky","United States"
"Bill White","1978-11-20","Louisville","Jefferson County, Kentucky","United States"
"Frank Wilson","1901-04-20","Malden","Middlesex County, Massachusetts","United States"
"Joe Coleman","1922-07-30","Medford","Middlesex County, Massachusetts","United States"
"Carlos Torres","1982-10-22","Santa Cruz","California","United States"
"John Glenn","1928-07-10","Moultrie","Georgia (U.S. state)","United States"
"Tom Long","1898-04-22","Memphis","Tennessee","United States"
"Frank Moore","1877-09-12","Dover","Ohio","United States"
"John Glenn","1928-07-10","Moultrie","Colquitt County, Georgia","United States"
"John Farrell","1876-12-04","Covington","Kenton County, Kentucky","United States"
"Fred Archer","1910-03-07","Johnson City","Sullivan County, Tennessee","United States"
"Chick Autry","1885-01-02","Humboldt","Tennessee","United States"
"Ed Glenn","1860-09-19","Richmond","Virginia","United States"
"Oscar Johnson","1895-04-20","Atchison","Atchison County, Kansas","United States"
"John Crowley","1862-01-12","Lawrence","Massachusetts","United States"
"Marty Barrett","1958-06-23","Arcadia","California","United States"
"Tom Terrell","1867-06-29","Louisville","Kentucky","United States"
"John Brackenridge","1880-12-24","Harrisburg","Pennsylvania","United States"
"Tom Terrell","1867-06-29","Louisville","Jefferson County, Kentucky","United States"
"Michael Reed","1992-11-18","Cedar Park","Texas","United States"
"Frank Baker","1944-01-11","Bartow","Florida","United States"
"Jim Price","1941-10-13","Harrisburg","Cumberland County, Pennsylvania","United States"
"Gary Wilson","1954-11-21","Camden","Arkansas","United States"
"Jim Price","1941-10-13","Harrisburg","Pennsylvania","United States"
"Brian Barnes","1967-03-25","Roanoke Rapids","Halifax County, North Carolina","United States"
"Dan Schneider","1942-08-29","Evansville","Vanderburgh County, Indiana","United States"
"Kevin Morgan","1969-12-03","Lafayette","Louisiana","United States"
"Darren Hall","1964-07-14","Marysville","Ohio","United States"
"Dave Stapleton","1954-01-16","Fairhope","Baldwin County, Alabama","United States"
"Kevin Morgan","1969-12-03","Lafayette","Lafayette Parish, Louisiana","United States"
"Red Anderson","1912-06-19","Lawton","Woodbury County, Iowa","United States"
"Tom Cotter","1866-09-30","Waltham","Massachusetts","United States"
"Terry Kennedy","1956-06-04","Euclid","Ohio","United States"
"George Blackburn","1871-09-21","Ozark","Christian County, Missouri","United States"
"George Stone","1946-07-09","Ruston","Louisiana","United States"
"George Spencer","1926-07-07","Bexley","Ohio","United States"
"George Harper","1892-06-24","Arlington","Carlisle County, Kentucky","United States"
"Greg Harris","1963-12-01","Greensboro","Guilford County, North Carolina","United States"
"Bob Ferguson","1919-04-18","Birmingham","Shelby County, Alabama","United States"
"David Robertson","1985-04-09","Birmingham","Shelby County, Alabama","United States"
"Jack Warner","1903-08-29","Evansville","Vanderburgh County, Indiana","United States"
"Buster Brown","1881-08-31","Boone","Iowa","United States"
"Jeff Hamilton","1964-03-19","Flint","Michigan","United States"
"Tommy Smith","1948-08-01","Albemarle","North Carolina","United States"
"Jason Rogers","1988-03-13","East Point","Georgia (U.S. state)","United States"
"Lloyd Johnson","1910-12-24","Santa Rosa","California","United States"
"Jeff Richardson","1965-08-26","Grand Island","Nebraska","United States"
"Jason Ryan","1976-01-21","Long Branch","New Jersey","United States"
"Terry Evans","1982-01-19","Dublin","Laurens County, Georgia","United States"
"Mike McClendon","1985-04-03","Arlington","Tarrant County, Texas","United States"
"Carl Long","1935-05-09","Rock Hill","York County, South Carolina","United States"
"John Miller","1944-03-14","Alhambra","California","United States"
"Jack Ryan","1868-11-12","Haverhill","Essex County, Massachusetts","United States"
"Barry Lyons","1960-06-03","Biloxi","Harrison County, Mississippi","United States"
"Gary Jones","1945-07-12","Huntington Park","California","United States"
"Brian Hunter","1971-03-25","Portland","Clackamas County, Oregon","United States"
"Brian Hunter","1971-03-25","Portland","Oregon","United States"
"Jason Phillips","1976-09-27","La Mesa","California","United States"
"Jack Armstrong","1965-03-07","Englewood","New Jersey","United States"
"John Hoffman","1943-10-31","Aberdeen","South Dakota","United States"
"Horace Allen","1899-06-11","DeLand","Volusia County, Florida","United States"
"Jack Armstrong","1965-03-07","Englewood","Bergen County, New Jersey","United States"
"Phil Clark","1932-10-03","Albany","Dougherty County, Georgia","United States"
"Mark Bailey","1961-11-04","Springfield","Greene County, Missouri","United States"
"John Terry","1877-09-04","Fairfax","Linn County, Iowa","United States"
"Jim Nelson","1947-07-04","Birmingham","Shelby County, Alabama","United States"
"Randy Brown","1943-08-29","Leesburg","Florida","United States"
"Josh Smith","1987-08-07","Margate","Florida","United States"
"Steve Sparks","1975-03-28","Mobile","Alabama","United States"
"Hal Smith","1931-06-01","Barling","Arkansas","United States"
"Wally Hood","1895-02-09","Whittier","California","United States"
"Jim Wilson","1960-12-29","Corvallis","Benton County, Oregon","United States"
"Rod Miller","1940-01-16","Portland","Clackamas County, Oregon","United States"
"Rod Miller","1940-01-16","Portland","Washington County, Oregon","United States"
"George Scott","1944-03-23","Greenville","Mississippi","United States"
"Calvin Jones","1963-09-26","Compton","California","United States"
"Daniel Webb","1989-08-18","Paducah","McCracken County, Kentucky","United States"
"Bob Rush","1925-12-21","Battle Creek","Michigan","United States"
"Jamie Arnold","1974-03-24","Dearborn","Michigan","United States"
"Bob Rush","1925-12-21","Battle Creek","Calhoun County, Michigan","United States"
"Charlie Moore","1953-06-21","Birmingham","Shelby County, Alabama","United States"
"John McLaren","1951-09-29","Galveston","Texas","United States"
"Tom Jenkins","1898-04-10","Camden","Alabama","United States"
"Jim Walkup","1909-12-14","Havana","Arkansas","United States"
"Stacy Jones","1967-05-26","Gadsden","Etowah County, Alabama","United States"
"Marc Wilkins","1970-10-21","Mansfield","Richland County, Ohio","United States"
"George Bradley","1914-04-01","Greenwood","Sebastian County, Arkansas","United States"
"Paul Mitchell","1949-08-19","Worcester","Worcester County, Massachusetts","United States"
"Paul Mitchell","1949-08-19","Worcester","Massachusetts","United States"
"Joe Ross","1993-05-21","Berkeley","California","United States"
"Jim Lewis","1964-07-20","Jackson","Jackson County, Michigan","United States"
"Tony Pierce","1946-01-29","Brunswick","Glynn County, Georgia","United States"
"Tom Fisher","1880-11-01","Anderson","Madison County, Indiana","United States"
"Jack Martin","1887-04-19","Plainfield","Union County, New Jersey","United States"
"John Harris","1954-09-13","Portland","Washington County, Oregon","United States"
"John Firth","1855-05-06","Lowell","Massachusetts","United States"
"Michael Coleman","1975-08-16","Nashville","Tennessee","United States"
"Clarence Mitchell","1891-02-22","Franklin","Nebraska","United States"
"Scott Anderson","1962-08-01","Corvallis","Oregon","United States"
"Wayne Edwards","1964-03-07","Burbank","California","United States"
"Evan Marshall","1990-04-18","Sunnyvale","California","United States"
"Bob Harris","1915-05-01","Gillette","Campbell County, Wyoming","United States"
"Chris Brown","1961-08-15","Jackson","Rankin County, Mississippi","United States"
"Charlie Bicknell","1928-07-27","Plainfield","Union County, New Jersey","United States"
"Leon Williams","1905-12-02","Macon","Georgia (U.S. state)","United States"
"Adam Morgan","1990-02-27","Marietta","Georgia (U.S. state)","United States"
"Fred Andrews","1952-05-04","Lafayette","Louisiana","United States"
"John Bass","1848-07-22","Charleston","Berkeley County, South Carolina","United States"
"Claude Thomas","1890-05-15","Stanberry","Gentry County, Missouri","United States"
"Bert Hall","1889-10-15","Portland","Multnomah County, Oregon","United States"
