"name","birthDate","birthPlace","region","country"
"Adam Warren","1987-08-25","Birmingham","Jefferson County,  Alabama","United States"
"Garrett Whitley","1997-03-13","Melrose","Middlesex County, Massachusettss","United States"
"Frank Miller","1886-05-13","Allegan","Micchigan","United States"
"Doug Jones","1957-06-24","Lebanon","Indianaa","United States"
"Bill Barrett","1900-05-28","Cambridge","Middlesex County, Massachusettss","United States"
"Jeff King","1964-12-26","Marion","Indianaa","United States"
"Terry Jones","1971-02-15","Birmingham","Alabamaa","United States"
"Mike Munoz","1965-07-12","Baldwin Park","Californiaa","United States"
"Ryan Cook","1987-06-30","Clovis","California","United States"
"Bruce Brubaker","1941-12-29","Harrisburg","Dauphin County, Pennsylvania","United States"
"Bruce Brubaker","1910-12-29","Harrisburg","Dauphin County, Pennsylvaniaa","United States"
"Paul Carter","1894-05-01","Lake Park","Lowndes County, Georgiaa","United States"
"Ben Hunt","1888-11-10","Eufaula","McIntosh County, Oklahomaa","United States"
"Mike Martin","1958-12-03","Portland","Washington County, Oregon","United States"
"Dixie Howell","1920-04-24","Louisville","Kentucky","United States"
"Gordon Jones","1930-04-02","Portland","Clackamas County, Oregonn","United States"
"Darren Ford","1985-10-01","Vineland","Cumberland County, New Jerseyy","United States"
"Dick Scott","1962-07-19","Ellsworth","Hanccock County, Maine","United States"
"Erasmo Ramírez","1990-05-02","Rivas","Rivas Department","Nicaragua"
"David Ross","1977-03-19","Bainbridge","Georgia (U.S. state)","United States"
"Jim Tracy","1955-12-31","Hamilton","Butler County, Ohio","United States"
"Aaron Ward","1896-08-28","Booneville","Logan Couunty, Arkansas","United States"
"Kenny Williams","1964-04-06","Berkeley","California","United States"
"Michael Young","1976-10-19","Covina","Californiaa","United States"
"Greg Burke","1982-09-21","Camden","New Jersey","United States"
"Fred Valentine","1935-01-19","Clarksdale","Coahoma County, Mississippii","United States"
"Adam Miller","1984-11-26","Plano","Collin County, Texass","United States"
"Grant Green","1987-09-27","Fullerton","Californiia","United States"
"Ron Robinson","1962-03-24","Exeter","Califorrnia","United States"
"Jim Jeffries","1893-05-18","Louisville","Jefferson Coounty, Kentucky","United States"
"Scott Sullivan","1971-03-13","Tuscaloosa","Alabama","United States"
"David Robertson","1985-04-09","Birmingham","Alabbama","United States"
"Brian Smith","1972-09-17","Salisbury","North Carolina","United States"
"Don Johnson","1926-11-12","Portland","Clackamas County, Oregonn","United States"
"Jack Pierce","1948-06-02","Laurel","Jones County, Mississippi","United States"
"Frank White","1950-09-04","Greenville","Mississipppi","United States"
"John Butcher","1957-03-08","Glendale","Californiaa","United States"
"Sean Green","1979-04-20","Louisville","Keentucky","United States"
"Mike Adams","1978-07-29","Corpus Christi","Aransas County, Texas","United States"
"Mike Adams","1978-07-29","Corpus Christi","Kleberg County, Texass","United States"
"Jack Warner","1903-08-29","Evansville","Indiana","United States"
"Keith Brown","1964-02-14","Flagstaff","Arrizona","United States"
"Harry Kelley","1906-02-13","Parkin","Arkansas","United States"
"Tom McLaughlin","1860-03-28","Louisville","Kentucky","United States"
"Frank Browning","1882-10-29","Falmouth","Kentucky","United States"
"Alan Koch","1938-03-25","Decatur","Limestone County, Alaabama","United States"
"Hugh Poland","1910-01-10","Tompkinsville","Monroe County, Kentuckyy","United States"
"Ben Taylor","1888-07-01","Anderson","Anderson County, South Carolinaa","United States"
"John Sullivan","1890-03-21","Williamsport","Lycoming County, Pennsylvania","United States"
"Frank Thomas","1968-05-27","Columbus","Muscogee County, Georgiaa","United States"
"Ryan Jackson","1971-11-15","Orlando","Floridaa","United States"
"George Foster","1948-12-01","Tuscaloosa","Tuscaloosa County, Alabama","United States"
"Albert Hall","1958-03-07","Birmingham","Alabamaa","United States"
"Dick Smith","1944-08-25","Lincolnton","North Carolinaa","United States"
"Bill Merritt","1870-07-30","Lowell","Middlesex County, Massachusetts","United States"
"Bill Burns","1880-01-27","San Saba","San Saba County, Texass","United States"
"Brian Hunter","1971-03-25","Portland","Washington County, Oregonn","United States"
"Dick Lane","1927-06-28","Highland Park","Wayne County, Michigan","United States"
"Jim Nelson","1947-07-04","Birmingham","Alabama","United States"
"Mike Fitzgerald","1960-07-13","Long Beach","Caliifornia","United States"
"Mark Reed","1986-04-13","Upland","Californiaa","United States"
"Ron Johnson","1956-03-23","Long Beach","California","United States"
"Kevin Foster","1969-01-13","Evanston","Illinoiss","United States"
"Joe Martin","1911-07-28","Seymour","Missouri","United States"
"Jim Campbell","1924-02-05","Huron","Ohio","United States"
"Mike Fitzgerald","1964-03-28","Savannah","Chatham County, Georgia","United States"
"John Sanders","1945-11-20","Grand Island","Hall County, Nebraska","United States"
"Rod Miller","1940-01-16","Portland","Multnomah County, Oregon","United States"
"Ralph Miller","1899-01-14","Vinton","Iowaa","United States"
"Tony Johnson","1956-06-23","Memphis","TTennessee","United States"
"Sam Crane","1894-09-13","Harrisburg","Cumberland County, Pennsylvania","United States"
"Ron Stone","1942-09-09","Corning","California","United States"
"Scott McGregor","1954-01-18","Inglewood","California","United States"
"Chris Stewart","1982-02-19","Fontana","California","United States"
"Sam Crane","1894-09-13","Harrisburg","Pennsylvania","United States"
"Sam Crane","1854-01-02","Springfield","Massachusettts","United States"
"Mike Williams","1968-07-29","Radford","Virginiaa","United States"
"Brian Anderson","1972-04-26","Portsmouth","Virginia","United States"
"Randy Jones","1950-01-12","Fullerton","Californiaa","United States"
"Rob Johnson","1982-07-22","Anaconda","Montana","United States"
"Walter Brown","1915-04-23","Jamestown","Chautauqua Countty, New York","United States"
"Johnny Allen","1904-09-30","Lenoir","Caldwell County, North Carolina","United States"
"Jeff Johnson","1966-08-04","Durham","Durham County, North Carolinaa","United States"
"James Atkins","1921-03-10","Birmingham","Jefferson County, Alabamaa","United States"
"Ken Wood","1924-07-01","Lincolnton","Lincoln County, North Carolinaa","United States"
"Brett Anderson","1988-02-01","Midland","Midland County, Texas","United States"
"Chris Taylor","1990-08-29","Virginia Beach","Virginia","United States"
"Charlie Moore","1953-06-21","Birmingham","Alabama","United States"
"George Bradley","1914-04-01","Greenwood","Arkansass","United States"
"Rich Robertson","1944-10-14","Albany","Californiaa","United States"
"Ed Flanagan","1861-09-15","Lowell","Middlesex County, Massachusetts","United States"
"Hal Erickson","1919-07-17","Portland","Multnomah County, Oregonn","United States"
"John Tudor","1954-02-02","Schenectady","Schenectady County, New York","United States"
"Jamie Arnold","1974-03-24","Dearborn","Wayne County, Michigann","United States"
"Johnny Lewis","1939-08-10","Greenville","Alabama","United States"
"Jerry Robertson","1943-10-13","Winchester","Kansass","United States"
"Jody Davis","1956-11-12","Gainesville","Hall County, Georgia","United States"
"Terry Adams","1973-03-06","Mobile","Mobile County, Alabamaa","United States"
"Walter Schmidt","1887-03-20","London","Pope Countyy, Arkansas","United States"
"Bruce Howard","1943-03-23","Salisbury","Wicomico County, Marylandd","United States"
"Jim Walkup","1895-11-03","Havana","Yell County, Arkansass","United States"
"Mark Davis","1960-10-19","Livermore","Californiaa","United States"
"John Beckwith","1900-01-10","Louisville","Kentucky","United States"
"Rick White","1968-12-23","Springfield","Clark County, Ohiio","United States"
"Frank McManus","1875-09-21","Lawrence","MMassachusetts","United States"
"Bobby Hughes","1971-03-10","Burbank","California","United States"
"Ken Rowe","1933-12-31","Ferndale","Michigann","United States"
"Chris Brown","1961-08-15","Jackson","Hinds County, Mississippi","United States"
"Syl Johnson","1900-12-31","Portland","Multnomah County, Oregonn","United States"
"Tyler Johnson","1981-06-07","Columbia","Boone County, Missouri","United States"
"Ben Johnson","1931-05-16","Greenwood","South Carolina","United States"
"George Smith","1901-10-27","Louisville","Jefferson County, Kentucky","United States"
"Cliff Pennington","1984-06-05","Corpus Christi","Texas","United States"
"Joe Goddard","1950-07-23","Beckley","West Virginiaa","United States"
"David Dahl","1994-04-01","Birmingham","Alabama","United States"
"Elmer Horton","1869-09-04","Hamilton","Butler Couunty, Ohio","United States"
"John Bass","1848-07-22","Charleston","Charleston County, South Carolina","United States"
"Billy Burns","1989-08-30","Marietta","Cobb County, Georgiaa","United States"
"Howard Murphy","1882-01-01","Birmingham","Jefferson County, Alabamaa","United States"
"Ross Davis","1918-07-28","Greenville","Mississippi","United States"
"James Durham","1881-10-07","Douglass","Kansas","United States"
"Jack Compton","1882-03-09","Lancaster","Ohiio","United States"
"Pat Murphy","1958-11-28","Syracuse","Onondaga County, New Yorkk","United States"
"Chris Carpenter","1985-12-26","Bryan","Williams County, Ohio","United States"
"Charles Thomas","1978-12-26","Fairfield","Caliifornia","United States"
"Bob James","1958-08-15","Glendale","California","United States"
"George Burns","1893-01-31","Niles","Ohio","United States"
"Andrew Miller","1985-05-21","Gainesville","Alachua County, Floridaa","United States"
"Jeff King","1964-12-26","Marion","Grant County, Indiana","United States"
"Jason Thompson","1971-06-13","Orlando","Orange County, Florida","United States"
"Cliff Lee","1896-08-04","Lexington","Nebraskaa","United States"
"Bill Evans","1893-02-10","Reidsville","North Carolinaa","United States"
"David Adams","1987-05-15","Margate","FFlorida","United States"
"John Deering","1879-06-25","Lynn","Massachusettss","United States"
"John Antonelli","1915-07-15","Memphis","Tennessee","United States"
"Ray Thomas","1910-07-09","Dover","New Hampshiree","United States"
"Horace Phillips","1853-05-14","Salem","Columbbiana County, Ohio","United States"
"Ray Thomas","1910-07-09","Dover","Strafford County, New Hampshiree","United States"
"Mike Martin","1958-12-03","Portland","Oregon","United States"
"Bruce Brubaker","1941-12-29","Harrisburg","Cumberland County, Pennsylvaniaa","United States"
"Bruce Brubaker","1910-12-29","Harrisburg","Cumberland County, Pennsylvaniaa","United States"
"Alan Johnson","1983-08-24","Birmingham","Alabama","United States"
"George Darrow","1903-07-12","Beloit","Mittchell County, Kansas","United States"
"George Cobb","1865-09-25","Independence","Buchanan County, Iowa","United States"
"John Crowley","1862-01-12","Lawrence","Essex County, Massachusetts","United States"
"Kevin Collins","1946-08-04","Springfield","Hampden County, Massachusettss","United States"
"George Cobb","1865-09-25","Independence","Iowa","United States"
"Brad Mills","1957-01-19","Exeter","California","United States"
"Craig Wilson","1976-11-30","Fountain Valley","Californiaa","United States"
"Alex White","1988-08-29","Greenville","North Carolina","United States"
"John Brackenridge","1880-12-24","Harrisburg","Dauphin County, Pennsylvaniaa","United States"
"Roy Smith","1976-05-18","St. Petersburg","Pinellas County, Florida","United States"
"Frank Baker","1944-01-11","Bartow","Polk County, Florida","United States"
"Matt Anderson","1976-08-17","Louisville","Kentuckyy","United States"
"Scott Barnes","1987-09-05","Springfield","Massachusettss","United States"
"John Flannery","1957-01-25","Long Beach","Caliifornia","United States"
"Tod Sloan","1890-12-24","Madisonville","Monroe CCounty, Tennessee","United States"
"Charlie Vaughan","1947-10-06","Mercedes","Texass","United States"
"Frank McLaughlin","1856-06-19","Lowell","Massachussetts","United States"
"Neil Berry","1922-01-11","Kalamazoo","Michigan","United States"
"Rasty Wright","1863-01-31","Birmingham","Michigann","United States"
"Elmer Miller","1890-07-28","Sandusky","Erie County,, Ohio","United States"
"Terry Kennedy","1956-06-04","Euclid","Cuyahoga County, Ohioo","United States"
"Jason Jones","1976-10-17","Marietta","Georgia (U.S. state))","United States"
"David West","1964-09-01","Memphis","Tennessee","United States"
"Adam Butler","1973-08-17","Fairfax","Virgginia","United States"
"Chris Latham","1973-05-26","Coeur d'Alene","Idaho","United States"
"John Rainey","1864-07-26","Birmingham","Michigann","United States"
"Buster Brown","1881-08-31","Boone","Boone County, Iowaa","United States"
"John Knox","1948-07-26","Newark","Essex County, New JJersey","United States"
"Don Brennan","1903-12-02","Augusta","Kennebec County, Maaine","United States"
"John Rainey","1864-07-26","Birmingham","Oakland Coounty, Michigan","United States"
"Don Johnson","1926-11-12","Portland","Oregon","United States"
"Alan Koch","1938-03-25","Decatur","Allabama","United States"
"Bill Macdonald","1929-03-28","Alameda","Californiaa","United States"
"Scott Hastings","1847-08-10","Hillsboro","Ohioo","United States"
"Tim Young","1973-10-15","Gulfport","Harrison County, Misssissippi","United States"
"Sean Green","1979-04-20","Louisville","Jefferson County, Kentuckyy","United States"
"Bob Gallagher","1948-07-07","Newton","Middlesex County, Massachusetts","United States"
"Henry Lynch","1866-04-08","Worcester","MMassachusetts","United States"
"Hugh Hill","1879-07-21","Ringgold","Georgia (U.S. state))","United States"
"John McMakin","1878-03-06","Spartanburg","South Carolinaa","United States"
"Harry Kelley","1906-02-13","Parkin","Cross County, Arkansass","United States"
"Taylor Thompson","1987-06-18","Montgomery","Montgomery County, Alabamaa","United States"
"Mike McClendon","1985-04-03","Arlington","Texas","United States"
"Howard Johnson","1960-11-29","Clearwater","Pinellas County, Floridaa","United States"
"Del Young","1885-10-24","Macon","Missourii","United States"
"Doc Marshall","1875-09-22","Butler","Pennsylvaniaa","United States"
