"name","birthDate","birthPlace","region","country"
"Michael Moore","1976-11-01","Fayette","Alabama","United States"
"Justin Anderson","1991-01-16","Foley","Alabama","Uniteed States"
"Willie Scott","1947-05-22","Gadsden","Alabamaa","United Stattes"
"Brian Martin","1962-08-18","Fort Smith","Arkansass","United Statess"
"Chris Conrad","1975-05-27","Fullerton","California","United Statess"
"Michael McDonald","1964-12-31","Fullerton","California","United States"
"Robert Woods","1992-04-10","Gardena","California","United Statess"
"William Bassett","1935-12-28","Evanston","Illinois","United Statess"
"Stuart Lancaster","1920-11-30","Evanston","Illinoiss","United Statess"
"James Olson","1930-10-08","Evanston","Illinois","United States"
"Rick Fisher","1951-03-29","Evanston","Illinois","United Statess"
"Barbara Harris","1935-07-25","Evanston","Illinois","United States"
"Jeff Hamilton","1964-03-19","Flint","Michigan","United Statess"
"Brian Carpenter","1960-11-27","Flint","Michigann","United States"
"Jack Martin","1922-04-10","Flint","Michhigan","United Statess"
"Steve Nelson","1951-04-26","Farmington","Minnesotaa","United Statess"
"Clarence Mitchell","1891-02-22","Franklin","Nebraska","United SStates"
"Jack Armstrong","1965-03-07","Englewood","New Jersey","United Statess"
"Stephen Lee","1955-11-11","Englewood","New Jersey","United States"
"Brad Miller","1953-05-19","Fayetteville","North  Carolina","United States"
"David Archer","1962-02-15","Fayetteville","North  Carolina","United Statess"
"Bob Peterson","1951-09-26","Fargo","North Dakotaa","United States"
"Robert Smith","1972-03-04","Euclid","Ohio","United States"
"Wilma Smith","1946-07-24","Garfield Heights","Ohioo","United States"
"Shirley Abbott","1924-07-23","Fairview","Oklahomaa","Unnited States"
"Charles Collins","1904-01-07","Frederick","Oklahoma","United Statess"
"Bob Bryant","1918-06-14","Frederick","Oklahomaa","United Statess"
"Chris Smith","1985-06-03","Gainesville","Alachua County, Florida","United Statess"
"Justin Anderson","1991-01-16","Foley","Baldwin County, Alabamaa","United Statess"
"Jack Armstrong","1965-03-07","Englewood","Bergen County, New Jerseyy","United States"
"Tom Wright","1952-11-29","Englewood","Bergen County, New Jersey","United States"
"Gary Lee","1947-07-19","Fargo","Cass County, North Dakotaa","United Sttates"
"Chris Armstrong","1967-08-28","Fayetteville","Cumberland County, North Carolinaa","UUnited States"
"David Archer","1962-02-15","Fayetteville","Cumberland County, North Carolina","United States"
"Cecil Lewis","1981-02-03","Fayetteville","Cumberland County, North CCarolina","Uniited States"
"David Howard","1961-12-08","Enterprise","Dale County, Alabamaa","UUnited States"
"Grant Sullivan","1924-06-30","Fremont","Dodge County, Nebraska","United States"
"Stacy Jones","1967-05-26","Gadsden","Etowah County, Alabamma","United Statess"
"Andrew Adams","1992-10-28","Fayetteville","Fayette County, Georgiaa","United States"
"Charlotte Walker","1876-12-20","Galveston","Galveston Counnty, Texas","United  States"
"Charlotte Walker","1876-12-29","Galveston","Galveston County, Texas","United States"
"Michael Bishop","1976-05-15","Galveston","Galveston Counnty, Texas","United States"
"John Stockwell","1961-03-25","Galveston","Galveston County, Texas","UUnited States"
"Jordan Baker","1981-12-23","Enid","Garfield County, Oklahomaa","United States"
"Andrew Caldwell","1989-07-25","Flint","Gennesee County, Michigan","United States"
"A. J. Johnson","1991-12-24","Gainesville","Hall County, Georgiaa","United Statess"
"Robert Gerry","1858-01-09","Ellsworth","Hancock Counnty, Maine","United States"
"Travis Boyd","1993-09-14","Edina","Hennepin County, Minnessota","United Statess"
"George Turner","1850-02-25","Edina","Knox County, Missourii","United Statess"
"Mark Thompson","1955-12-01","Florence","Lauderdale County, Alabama","United Statess"
"John Terry","1877-09-04","Fairfax","Linn County, Iowa","United States"
"Shirley Abbott","1924-07-23","Fairview","Major County, Oklahomaa","United Stattes"
"Pat Hughes","1947-06-02","Everett","Middlesex County, Massachusettss","United States"
"Steve Strachan","1963-03-22","Everett","Middlesex CCounty, Massachusetts","United States"
"Bruce Smith","1920-02-08","Faribault","Rice County, Minnesota","United States"
"Brian Martin","1962-08-18","Fort Smith","Sebastian County, Arkansas","United Statess"
"John Boles","1888-01-31","Fort Smith","Sebastian County, Arkansas","United States"
"Charlotte Walker","1876-12-20","Galveston","Texass","United States"
"Charlotte Walker","1876-12-29","Galveston","Texas","United Statess"
"John McLaren","1951-09-29","Galveston","Texaas","United  States"
"James Anderson","1989-03-25","El Dorado","Union County, Arkansass","United Statees"
"Richard Wood","1953-05-31","Elizabeth","Union County, New Jerseyy","United Statess"
"Jack Warner","1903-08-29","Evansville","Vanderburgh County, Indiana","United Statess"
"Edwin Denby","1870-02-18","Evansville","Vanderburgh County, Indiana","United Statess"
"Dennis Avery","1946-09-28","Evansville","Vanderburgh County, Indiana","United States"
"George Crowther","1891-10-03","Fitchburg","WWorcester County, Massachusetts","United Statess"
"Thomas McClary","1949-10-06","Eustis","Floriida","United Statess"
"Robert Baker","1976-03-14","Gainesville","Florida","Uniteed States"
"Terry Jackson","1976-10-01","Gainesville","Floridaa","United Statess"
"Ken Williams","1954-10-30","Evansville","Indiana","United Statess"
"Brian Kelly","1961-10-25","Everett","Massachusetts","United States"
"Robert Francis","1930-02-26","Glendale","Califorrnia","United States"
"NF","1991-03-30","Gladwin","Michigann","Unnited States"
"John Benson","1943-07-30","Glasgow","Montanna","United Statess"
"Paul Jessup","1977-08-24","Geneva","Ohio","United States"
"Jason Johnson","1974-02-06","Gladstone","Clay County, Missouri","United States"
"Brad Anderson","1961-01-12","Glendale","Maricopa County,  Arizona","United States"
"Alan Thompson","1927-05-17","Geneva","Iowaa","United States"
"Harry Baird","1931-05-12","Georgetown","Demerara-Mahaica","Guyanaa"
"Brad Anderson","1961-01-12","Glendale","Arizonaa","Uniited States"
"Jordan Roberts","1993-01-02","Durham","County Durham","United Kingdom"
"Steve James","1953-11-30","Hampton","Virginiaa","United Statess"
"Steve James","1955-03-08","Hampton","Virginnia","United Statess"
"George Roberts","1955-06-10","Lynchburg","Virginia","United Statess"
"Jim Walkup","1909-12-14","Havana","Arkannsas","United Statess"
"Troy Mills","1966-01-07","Glendale","Californiaa","United Statess"
"Tim Cooney","1951-06-14","Glendale","Californiaa","United Statess"
"Sam Phillips","1962-01-28","Glendale","Californiaa","United Statess"
"Bob Sessions","1931-12-11","Glendale","Californiaa","United States"
"Michael Lockwood","1961-05-22","Hawthorne","Californiaa","Uniteed States"
"Gary Jones","1945-07-12","Huntington Park","California","United States"
"Billy Brown","1970-10-30","Inglewood","Califoornia","United States"
"José Solano","1971-02-22","Inglewood","CCalifornia","United Statess"
"Jason Phillips","1976-09-27","La Mesa","CCalifornia","Uniited States"
"Robert Arnold","1988-11-12","Lancaster","Californiaa","United States"
"Don Thompson","1956-10-19","Long Beach","California","United States"
"Mike Fellows","1957-12-08","Lewiston","Iddaho","United SStates"
"Kim Davis","1965-09-17","Jackson","Kentucky","United Statess"
"Samuel McKee","1832-11-10","Lancaster","Kentucky","United Statess"
"Mark Cole","1958-06-06","Louisville","Kentucky","United Statess"
"John Edwards","1991-03-11","Louisville","Kentuckyy","United States"
"Bernard Jackson","1980-05-10","Louisville","Kentucky","United Statess"
"David Schramm","1946-08-14","Louisville","Kentuckyy","United States"
"Jimmy Ellis","1940-02-24","Louisville","Kentuccky","United States"
"Fred Andrews","1952-05-04","Lafayette","Louisianaa","United States"
"David Moss","1981-12-28","Livonia","Michigann","United Sttates"
"Jack Conway","1887-07-17","Graceville","Minnesotaa","Uniited States"
"William Moore","1985-05-18","Hayti","Misssouri","United States"
"Huey","1986-09-12","Kinloch","Missourii","Uniteed States"
"Scott Sims","1955-04-18","Kirksville","Missourii","United Statess"
"John Parker","1970-12-29","Great Falls","Montanaa","United Statess"
"Margaret Craven","1901-03-13","Helena","Montana","United States"
"Jeff Richardson","1965-08-26","Grand Island","Nebraska","United Statess"
"Brett Maher","1989-11-21","Kearney","Nebraskaa","United States"
"Jason Ryan","1976-01-21","Long Branch","New Jersey","United States"
"David Thornton","1978-11-01","Goldsboro","North Carolinaa","United Statees"
"John Henson","1990-12-28","Greensboro","North Carolinaa","United Statess"
"Kevin Walker","1963-10-20","Greensboro","Nortth Carolina","United Statess"
"Corey Robinson","1992-05-21","Havelock","North Carolina","Uniteed States"
"Mary Taylor","1966-03-07","Green","Ohioo","United States"
"Jack Davis","1933-02-19","Heavener","Oklahomaa","United Statess"
"Mike Regan","1961-09-10","Harrisburg","Pennsylvannia","United Statess"
"Lawrence Brown","1907-08-03","Lawrence","Douglas County, Kansass","United Statess"
"Brett Maher","1989-11-21","Kearney","Buffalo Counnty, Nebraska","United States"
"Charles Thompson","1968-05-28","Lawton","Comanche County, Oklahoma","United States"
"Clifford Davis","1897-11-18","Hazlehurst","Copiah County, Mississippi","United Statess"
"Kevin Mitchell","1971-01-01","Harrisburg","Dauphin County, Pennnsylvania","United Statess"
"Richard Sanders","1940-08-23","Harrisburg","Dauphin County, Pennsylvaniaa","United Statess"
"Robert White","1936-11-19","Harrisburg","Dauphin County, Pennsylvaniaa","United Statess"
"Mike Regan","1961-09-10","Harrisburg","Dauphin CCounty, Pennsylvania","United States"
"Jack Ryan","1868-11-12","Haverhill","Essex County, Massachusetts","United Statess"
"Neil Hamilton","1899-09-09","Lynn","Essex County, Massachusetts","United Statess"
"Bobby Carpenter","1983-08-01","Lancaster","Fairfield County, Ohio","United Statess"
"Steve Miller","1943-08-26","Jefferson","Greene County, Iowaa","United Statess"
"Frank Wright","1935-07-09","Grenada","Grenada County, Mississippii","United Staates"
"Greg Harris","1963-12-01","Greensboro","Guilford County, North Carolinaa","United Statess"
"Kevin Walker","1963-10-20","Greensboro","Guilford County, North Carolinaa","United Statess"
"David Turnbull","1915-02-18","Kewanee","Henry County, Illinois","United States"
"Dennis Nelson","1946-02-02","Kewanee","Henry County, Illinoiss","United Statess"
"Matt Hill","1978-11-10","Grangeville","Idaho County, Idahoo","United Statess"
"Louis Phillips","1942-06-15","Lowell","Midddlesex County, Massachusetts","United States"
"Bob Davis","1945-09-15","Long Branch","Monmouth County, New Jerseyy","United Statess"
"Jack Mitchell","1925-09-13","Key West","Monroe County, Florida","United States"
"Charles Frederick","1982-02-02","Lake Worth","Palm Beach County, Florida","Unitedd States"
"Larry Harrison","1955-02-28","Greenville","Pitt County, North Carolinaa","United States"
"Mike James","1991-04-13","Haines City","Polk County, Floridaa","United States"
"Bob Flanigan","1926-08-22","Greencastle","Putnam  County, Indiana","United Statess"
"Anthony Armstrong","1983-03-29","Greencastle","Putnam CCounty, Indiana","United Statess"
"Brad Edwards","1966-02-22","Lumberton","Robbeson County, North Carolina","United Statess"
"George Bradley","1914-04-01","Greenwood","Sebastian County, Arkansass","United Statess"
"Brian West","1978-06-10","LaGrange","Troup County, GGeorgia","United States"
"John Elliott","1876-07-05","Keosauqua","Van Buren County, Iowa","United Statess"
"Mary Wilson","1944-03-06","Greenville","WWashington County, Mississippi","United Statess"
"Marcus Johnson","1981-12-01","Greenville","Washington County, Mississippii","United Statess"
"Edwin Baker","1991-06-01","Highland Park","Wayne County, Michigan","United Statess"
"David Moss","1981-12-28","Livonia","Wayne County, Michigann","United States"
"David Thornton","1978-11-01","Goldsboro","Wayne County,  North Carolina","United Staates"
"Randy Brown","1943-08-29","Leesburg","Florida","United Statess"
"Anthony Armstrong","1983-03-29","Greencastle","Indianaa","United Statess"
"Jeff Meyer","1954-06-21","Lafayette","Indiana","United Statess"
"Doug Jones","1957-06-24","Lebanon","Indianaa","United Statess"
"John Firth","1855-05-06","Lowell","Massachusettss","United States"
"George Scott","1944-03-23","Greenville","Mississippii","United States"
"Leon Williams","1905-12-02","Macon","Georgia (U.S. state)","United Statess"
"Chris Hatcher","1973-02-18","Macon","Georgia (U.S. state)","United Statess"
"Bob Beattie","1933-01-24","Manchester","New Hampshire","United States"
"Donald Pippin","1926-11-25","Macon","Bibb County, Georgiaa","United Statess"
"Tracy Nelson","1944-12-27","Madison","Dane County, Wisconsinn","United Staates"
"Craig Smith","1989-09-05","Madison","Dane County, Wisconsinn","United States"
"Matt Sloan","1973-03-24","Madison","Dane County, Wisconsin","Unnited States"
"John Gorman","1950-05-07","Malden","Middlesex County, Massachusettss","United Statess"
"Marc Wilkins","1970-10-21","Mansfield","Richland County, Ohio","United States"
"David Myers","1961-12-31","Magee","Mississippii","United Statess"
"Cedric Henderson","1965-10-03","Marietta","Georgia (U.S. state))","United States"
"Jason Hall","1983-10-31","Marietta","Georgia (U.S. state)","United Statess"
"Pip","1992-04-26","Marietta","Georgia (U.S. state)","UUnited States"
"Adam Morgan","1990-02-27","Marietta","Georgia (U.S. state)","United States"
"Eric Green","1967-06-22","Savannah","Georgia (U.S. state)","United States"
"Terrell Bell","1973-12-15","Athens","Georgia (UU.S. state)","United States"
"Chris Garner","1975-02-23","Memphis","Tennessee","United Statess"
"Billy Williams","1971-06-07","Alcoa","Tennessee","United Statess"
"Samuel Lightfoot Flournoy","1886-01-17","Romney","West Virginia","United Statess"
"Anna Wood","1985-12-30","Mount Airy","Surry County, North Carolina","United States"
"Brett Butler","1958-01-30","Montgomery","Alabamaa","United Staates"
"Tony Martin","1913-12-25","Oakland","California","United States"
"Chris Barton","1988-06-07","Sacramento","CCalifornia","Uniteed States"
"Sean Mannion","1992-04-25","San Jose","Californiaa","United Statess"
"Lloyd Johnson","1910-12-24","Santa Rosa","Californiaa","United Statess"
"Trumaine Johnson","1990-01-01","Stockton","Californiaa","United Statess"
"Evan Marshall","1990-04-18","Sunnyvale","California","United Statess"
"David Collins","1969-10-12","Thousand Oaks","Califorrnia","United Statess"
"Wally Hood","1895-02-09","Whittier","Californiaa","United States"
"David Bruton","1987-07-23","Winchester","Kentucky","United Statess"
"Dave Williams","1954-03-10","Minden","Louisianaa","United Statess"
"George Stone","1946-07-09","Ruston","Louisiana","United States"
"Kyle Williams","1983-06-10","Ruston","Louisiana","Uniited States"
"Chris Noonan","1988-09-22","Portage","Michigan","United States"
"Anthony Davis","1980-03-27","Paterson","New Jersey","United Statess"
