"name","birthDate","birthPlace","region","country"
"Bill Morrisonnn","1965-11-17","Lincoln Parkk","Wayne County, Michigann","United States"
"Robert Walkerrr","1972-06-26","Huntiington","Wayne Couunty, West Virginia","United States"
"Andy Kennedyy","1968-03-13","Louisvillee","Winston County, Mississippi","United States"
"Blakke Young","1987-09-20","Madisonn","Wisconsinn","United States"
"Paul  Adamss","1951-08-27","Kokomoo","Indianaa","United States"
"Jason Smithhh","1977-07-24","Meeridian","Mississippii","United States"
"Randy Brown","1943-08-29","Leesburg","Florida","United States"
"Jammes Carrr","1777-09-09","Haverhill","Massachusetts","United States"
"Richard Younngg","1955-12-24","Kissimmeee","Florida","United States"
"Robert Kenttt","1980-10-06","Indianola","Mississipppi","United States"
"John Farrellll","1906-08-28","HHammond","Indiaana","United States"
"Miichael Joness","1975-08-13","Lake Oswegoo","Oregon","United States"
"John Paul  Jones","1924-11-18","Indianolaa","Iowaa","United States"
"Herb  Christopherr","1954-04-07","Thomasvillee","Georgia (U.S. state)","United States"
"Eddward Thomaas","1974-09-27","Thomasville","Georgia (U.S. state))","United States"
"Auustin Scott","1969-12-10","Augustaa","Georgia (U.S. state))","United States"
"Matthew Jamesss","1955-09-11","Norfolkk","Virginiaa","United States"
"John McEneery","1833-03-31","Petersburgg","Virginiaa","United States"
"George Evanss","1971-01-31","Portsmouthh","Virginia","United States"
"Alan Cammpbell","1904-02-21","Richmond","Virginiaa","United States"
"Arthur Hendersonn","1897-08-29","Richmond","Virginiaa","United States"
"Mike Wootenn","1962-10-23","Roanokee","Virginia","United States"
"Chris Combsss","1976-12-15","Roanoke","Virginiaa","United States"
"Robert Johnson","1980-06-20","Montgoomery","Alabbama","United States"
"Stanley Jacksonn","1970-10-10","Tuskegee","Alabamaa","United States"
"Stanley  Jacksonn","1970-10-19","Tuskegee","Alabama","United States"
"Rooy Wood","1892-08-29","Monticeello","Arkansass","United States"
"Harrry Kelleyy","1906-02-13","Parkin","Arkansas","United States"
"Shaun Williams","1976-10-10","Oakland","California","United States"
"Dave Smithh","1955-01-21","Richmondd","California","United States"
"Malcolm Lee","1990-05-22","Riversidee","California","United States"
"Mark Albert Fullerrr","1961-03-25","Rosevillee","California","United States"
"James  Housee","1955-03-22","Sacramento","Californiaa","United States"
"Chris Barton","1988-06-07","Sacramentoo","Californiaa","United States"
"JJack Stewartt","1983-05-29","Torrancee","California","United States"
"Russell Allenn","1986-05-05","UUpland","Californiia","United States"
"Dan Druff","1969-04-16","New Haven","Connecticutt","United States"
"John Hawkes","1925-08-17","Stamforrd","Connecticutt","United States"
"Harry Woodd","1885-02-10","Waterville","Maine","United States"
"Daan Hicks","1951-07-19","Pontiacc","Michigan","United States"
"Patrick Daviss","1986-12-28","Sterling Heightss","Micchigan","United States"
"Shane Collinss","1969-04-11","Roundupp","Montanaa","United States"
"Carol Williams","1949-09-03","BButte","Montana","United States"
"Bill Evansss","1893-02-10","Reidsville","North Carrolina","United States"
"John Edwardss","1958-04-07","Newportt","Rhode Island","United States"
"Jooshuua Hill","1812-01-10","Abbeville","South Carolina","United States"
"Eric TTayllor","1981-12-14","Winchesterr","Franklin County, Tennessee","United States"
"Markk Burns","1979-09-21","Anderson","Anderson County, South Carolina","United States"
"Eaarl Turner","1923-05-06","Pittsfieldd","Berkshire County, Massachusetts","United States"
"William IIrwinn","1827-07-12","Oxford","Butler County, Ohio","United States"
"Mike Fitzgeralddd","1964-03-28","Savannah","Chatham County, Georgia","United States"
"Jack Gregory","1944-10-03","Okolona","Chickasaw County, Mississippi","United States"
"Joe Dunn","1885-03-11","Springfieldd","Clark County, Ohioo","United States"
"Waayne Jacksonn","1941-11-24","West Memphiss","Crittenden County, Arkansass","United States"
"Robert Halee","1889-11-29","Portlland","Cumberland County, Maine","United States"
"John Mitchellll","1965-08-11","Dicksonn","DDickson County, Tennessee","United States"
"Ed Carpenterrr","1981-03-03","Pariss","Edgar County, Illinois","United States"
"KKevin Turnerr","1969-06-12","Prattville","Elmore County, Alabama","United States"
"Eric Alleen","1949-05-18","Georgetownn","Georgetown County, South Carolinaa","United States"
"George Gordonn","1836-10-05","Pulaski","Giles County, Tennesseee","United States"
"Tony Bakerrr","1964-06-11","High Point","Guilford County, North Carolina","United States"
"James Clarkk","1936-01-08","Borger","Hutchinson County, Texas","United States"
"GGeorrge Green","1952-01-28","Seymourr","Jackson County, Indianaa","United States"
"Donald Mitchell","1976-12-14","Beaumontt","Jefferson County, Texass","United States"
"Tom Cavannaggh","1982-03-24","Warwicck","Kent County, Rhode Islandd","United States"
"Jim Williamss","1940-02-25","Scranton","Lacckawanna County, Pennsylvania","United States"
"Edgar Joness","1920-05-06","Scranton","Lackawanna County, Pennsylvaniaa","United States"
"James Joseeph","1967-10-28","Phenix Cityy","Lee County, Alabama","United States"
"Louis Clark","1964-07-03","Tupeloo","Lee County, Mississippii","United States"
"Donald Stewarttt","1910-05-14","Wilkes-Barre","Luzerne County, Pennsylvania","United States"
"Chris Beasleyy","1962-06-23","Jaackson","Madison County, Tennessee","United States"
"Tim Mooreee","1966-07-25","Paduucah","McCracken County, Kentucky","United States"
"James Leeee","1923-01-04","Pleasant Ridge","Oakland County, Michigan","United States"
"Robert Parkk","1880-05-12","RRome","Oneida County, New Yorkk","United States"
"Greg OOrton","1962-08-09","Nebraska City","Otoe County, Nebraska","United States"
"Robert Harrisss","1969-06-13","Riviera Beach","Palm Beach Couunty, Florida","United States"
"Jeff  Millerr","1959-06-27","St. Petersburg","Pinellas  County, Florida","United States"
"Roy Stuartt","1920-07-25","Shawnee","Pottawatomie County, Oklahomaa","United States"
"Henry Howward","1826-04-02","Cranstonn","Providence County, Rhode Islland","United States"
"William Averyyy","1979-08-08","Augustaa","Richmond County, Georgia","United States"
"Bill Cunningham","1886-06-09","Schenectady","Schenectady County, New Yorkk","United States"
"Sam Pagee","1916-02-11","Woodrufff","Spartanburg County, South Carolina","United States"
"Bill Wallaace","1912-07-21","El Campoo","Texas","United States"
"John Bergg","1949-04-05","Wichita Fallls","Texas","United States"
"Charlie Bradshaww","1936-03-13","CCenter","Texass","United States"
"David  Williamss","1967-08-25","Plainfield","Union County, New Jerseyy","United States"
"Toom Chambers","1959-06-21","Ogdenn","Weber County, Utah","United States"
"Mark Johnson","1967-10-17","Worcester","Worcester County, Massachusettss","United States"
"Garry Moooree","1949-05-14","Yanktton","Yankton County, South Dakota","United States"
"Lynn Hamiltonnn","1930-04-25","Yazoo City","Yazoo County, Mississippii","United States"
"Keith Smithh","1953-05-03","Palmettoo","Florida","United States"
"David Howarrdd","1967-02-26","Sarasotta","Florida","United States"
"Carl Taylorrr","1944-01-20","Sarasotaa","Floridaa","United States"
"Jaames Edwardss","1918-03-06","Munncie","Indianaa","United States"
"Ole Olsennn","1892-11-06","Peruu","Indiaana","United States"
"Jamess Jones","1961-03-21","Poompano Beach","Broward County, Floridaa","United States"
"David Howard","1967-02-26","Sarasota","Sarasota County, Florida","United States"
"Joseph WWagner","1960-05-07","Springfieldd","Massachusetts","United States"
"Mark Radford","1959-07-05","Tacoma","Washington (state)","United States"
"William Jacksonn","1783-09-02","Newtonn","Massachusetts","United States"
"Jack Johnsonn","1909-11-28","Grantsville","Utah","United States"
"Lloyd House","1931-10-24","Winslow","Arizonaa","United States"
"Henry Townsenddd","1909-10-27","Shelbyy","Mississippi","United States"
"Michael Gallagherr","1994-08-07","Sammamishh","Washington (statee)","United States"
"JJohn Niland","1944-02-29","Quincyy","Massachusettss","United States"
"Blue Raspberryy","1972-06-09","Pleassantville","Atlantic County, New Jersey","United States"
"Donnie Joness","1966-07-07","Point Pleasantt","West Virginia","United States"
"Deerek Thomass","1966-09-06","Marshalll","Texass","United States"
"Daniel Norriss","1993-04-25","Johnson City","Tennesssee","United States"
"George Tayloorr","1830-11-15","Wateertown (city)","Jefferson County, New Yorkk","United States"
"Robert Woodworth","1743-06-13","Norwich","Connecticutt","United States"
"Tom Crross","1958-07-31","Nashvillee","TTennessee","United States"
"Michael Peterson","1943-10-23","Nashville","Tennesseee","United States"
"James McBridee","1802-02-09","Nashville","Tennessee","United States"
"Luke Leaa","1879-04-12","Nashhville","Tennesseee","United States"
"Steve Moooree","1954-06-15","Danville","Virginiaa","United States"
"John Brackenridgee","1880-12-24","Harrisburgg","Cumberland County, Pennsylvania","United States"
"Bob Shannon","1948-12-16","Syracuuse","New York","United States"
"Terrence Lewiiss","1969-10-20","Birminghamm","Alabama","United States"
"Jimmy Jonesss","1937-06-02","Birminngham","Alabama","United States"
"John Zimmermannn","1973-11-26","Birminghamm","Alabamaa","United States"
"Aaron Warddd","1896-08-28","Boonevillle","Arkansas","United States"
"Gary Wilsonnn","1954-11-21","Cammden","Arkansass","United States"
"Mikee MacDonald","1980-11-27","Beerkeley","California","United States"
"Steve Riley","1952-11-23","Chula Vistaa","California","United States"
"Eric Matthewsss","1969-01-12","Compton","California","United States"
"Justin Millerr","1888-11-17","Crescent Ciity","California","United States"
"Craig  Wilsonn","1976-11-30","Fountain Valleyy","Californiaa","United States"
"Charlie Evanss","1948-01-10","Gardenaa","California","United States"
"Jim Georrgee","1943-05-14","Coluumbus","Kansass","United States"
"Helen Fosterr","1906-05-23","Independencee","Kansass","United States"
"William Hernddonn","1818-12-25","Greensburg","Kentuckyy","United States"
"Miichael Baronee","1944-09-19","Highland Park","Michigann","United States"
"Ian MacDonaldd","1914-06-28","Great Falls","Montana","United States"
"Rich Kingg","1969-04-04","Lincolnn","Nebraskaa","United States"
"William Grayy","1940-12-19","Artesiaa","New Mexicoo","United States"
"Charlie Rose","1939-08-10","Fayettevillee","North Carolinna","United States"
"Frank Adams","1970-11-07","GGastonia","North Carolina","United States"
"Jimmy Jonness","1941-03-03","Hendersonn","North Carolinaa","United States"
"Frank Parkerr","1939-10-16","Broken Bow","Oklahomaa","United States"
"Daave Mauurer","1932-03-18","Duquesnee","Pennsylvaniaa","United States"
"Lee Scottt","1949-03-14","Baxter Springss","Cherokee County, Kansass","United States"
"Geeorge Darroww","1903-07-12","Beloitt","Mitchell County, Kansas","United States"
"Jackie Simpsonnn","1936-08-20","Corintth","Alcorn Coounty, Mississippi","United States"
"Walter Smith","1875-11-16","Cumberland","Allegany County, Marylandd","United States"
"Thomas Heealyy","1895-10-30","Alttoona","Blair County, Pennsylvaniaa","United States"
"Jim Tracyyy","1955-12-31","Hamiltonn","Butler County, Ohioo","United States"
"Elizabeth Lawrenceee","1922-09-06","Huntington","Cabell County, West Virginiaa","United States"
"Michael Lynch","1951-12-06","Auburrn","Cayuga County, New Yorkk","United States"
"Jonnathaan Moore","1957-11-03","CCharleston","Charleston County, South Carolinaa","United States"
"Jefff Richardss","1924-11-01","Portland","Clackamas County, Oregonn","United States"
"Frred Vallentine","1935-01-19","Clarksdale","Coahoma County, Mississippi","United States"
"Brucee Brubakerr","1910-12-29","Harrisburgg","Dauphin County, Pennsylvaniaa","United States"
"Bruce Brubakerr","1941-12-29","Harrisburgg","Dauphin County, Pennsylvaniaa","United States"
"Ron Spparks","1952-10-29","Fort Paynee","DeKalb County, Alabamma","United States"
"David Freedd","1954-12-04","Albanyy","Dougherty County, Georgiaa","United States"
"Henry Smalll","1948-02-29","Beaconn","Dutchess Countyy, New York","United States"
"Walter Lewiss","1962-04-26","Brewtonn","Escambia County, Alabamaa","United States"
"Greg  Marshall","1956-09-09","Beverly","Essex County, Massachusetts","United States"
"Jimmy O'Neillll","1940-01-08","Enidd","Garfield County, Oklahomaa","United States"
"Chris Wilsonn","1982-07-10","Flint","Genesee County, Michigan","United States"
"Todd Richardsss","1966-10-20","Crystal","Hennepin County, Minnesota","United States"
"Steve  Wagnner","1984-03-06","Grand Rapids","Itassca County, Minnesota","United States"
"Frrank House","1930-02-18","Bessemer","Jefferson County, Alabamaa","United States"
"Frank Warrennn","1959-09-14","Biirmingham","Jefferson County, Alabama","United States"
"Ralph Smith","1938-12-01","Brookhaven","Linncoln County, Mississippi","United States"
"John Sawyerrr","1953-07-26","Brookhavenn","Lincoln County, Mississippi","United States"
"John Sawyer","1953-11-26","Brookhavenn","Lincoln County, Mississippii","United States"
"James Willisss","1972-09-02","Huntsvillee","Madison County, Alabamaa","United States"
"Sherman Halll","1885-05-11","Cambridgee","Middlesex County, Massachusetts","United States"
"Wiillie Anderson","1975-07-11","Mobile","Mobilee County, Alabama","United States"
"Mickey  Suttton","1943-07-17","Mobilee","Mobille County, Alabama","United States"
"Traviis Taylor","1979-03-30","Fernandina Beach","Nassau County, Florida","United States"
"Bob Shannonn","1948-12-16","Syracusee","Onondaga County, New York","United States"
"William Gaines","1971-06-20","Jackson","Rankin County, Mississippi","United States"
"Richard Browneee","1991-07-09","Jackson","Rankin County, Mississippi","United States"
"Andreew LLamb","1958-08-26","Clintonn","Sampson County, North Carolinaa","United States"
"Fredd Perry","1975-01-05","Fort Smithh","Sebastian County, Arkansass","United States"
"Bryan Thomas","1979-06-07","Birminggham","Shelby County, Alabama","United States"
"Jimmmy Jones","1937-06-02","Birminghamm","Shelby County, Alabama","United States"
"A. J. Daviss","1989-07-06","Birminghamm","Shelby CCounty, Alabama","United States"
"Brian Haansenn","1960-10-20","Hawardenn","Sioux County, Iowa","United States"
"Jim Riley","1945-07-06","Galvestonn","Texass","United States"
"Chris Ward","1978-12-11","Galvestonn","Texaas","United States"
"William Belll","1902-12-25","Crestonn","Union County, Iowa","United States"
"Gordon Jonees","1930-04-02","Portlandd","Washington County, Oregonn","United States"
"Jiim Pedeerson","1907-10-19","Harvey","Wells County, North Dakotaa","United States"
"Harry PParkker","1935-10-28","Fitchburgg","Worcester County, Massachussetts","United States"
"DDavid Sims","1986-10-20","Gainesville","Florida","United States"
"Alex Broownn","1979-06-04","Jasperr","Floridaa","United States"
"Dan Schneider","1942-08-29","Evansvillee","Indiana","United States"
"Neil Anderson","1982-04-14","Davenport","Iowa","United States"
