table_id,target_column,annotation_id
GitTables_43185,3,http://dbpedia.org/ontology/type
GitTables_155914,0,http://dbpedia.org/ontology/id
GitTables_23768,9,http://dbpedia.org/ontology/id
GitTables_198752,0,http://dbpedia.org/ontology/id
GitTables_64586,4,http://dbpedia.org/ontology/value
GitTables_58577,7,http://dbpedia.org/ontology/description
GitTables_49457,5,http://dbpedia.org/ontology/city
GitTables_112510,2,http://dbpedia.org/ontology/name
GitTables_1785,1,http://dbpedia.org/ontology/location
GitTables_108550,0,http://dbpedia.org/ontology/id
GitTables_33399,5,http://dbpedia.org/ontology/alias
GitTables_153175,0,http://dbpedia.org/ontology/id
GitTables_13287,5,http://dbpedia.org/ontology/currency
GitTables_158184,1,http://dbpedia.org/ontology/date
GitTables_101997,1,http://dbpedia.org/ontology/city
GitTables_45510,17,http://dbpedia.org/ontology/start
GitTables_5694,0,http://dbpedia.org/ontology/id
GitTables_89011,11,http://dbpedia.org/ontology/cost
GitTables_908,0,http://dbpedia.org/ontology/id
GitTables_64363,5,http://dbpedia.org/ontology/race
GitTables_73485,4,http://dbpedia.org/ontology/region
GitTables_35092,3,http://dbpedia.org/ontology/field
GitTables_85758,7,http://dbpedia.org/ontology/region
GitTables_33385,1,http://dbpedia.org/ontology/title
GitTables_20128,32,http://dbpedia.org/ontology/source
GitTables_2970,4,http://dbpedia.org/ontology/max
GitTables_42464,4,http://dbpedia.org/ontology/max
GitTables_66023,0,http://dbpedia.org/ontology/id
GitTables_74572,0,http://dbpedia.org/ontology/id
GitTables_145245,2,http://dbpedia.org/ontology/name
GitTables_187639,5,http://dbpedia.org/ontology/type
GitTables_2359,0,http://dbpedia.org/ontology/name
GitTables_156721,18,http://dbpedia.org/ontology/cost
GitTables_186942,1,http://dbpedia.org/ontology/name
GitTables_11304,4,http://dbpedia.org/ontology/status
GitTables_187377,0,http://dbpedia.org/ontology/county
GitTables_131546,42,http://dbpedia.org/ontology/elevation
GitTables_23862,0,http://dbpedia.org/ontology/id
GitTables_130797,9,http://dbpedia.org/ontology/notes
GitTables_3422,1,http://dbpedia.org/ontology/name
GitTables_105256,0,http://dbpedia.org/ontology/name
GitTables_32861,4,http://dbpedia.org/ontology/class
GitTables_197008,0,http://dbpedia.org/ontology/name
GitTables_82455,0,http://dbpedia.org/ontology/name
GitTables_77664,0,http://dbpedia.org/ontology/id
GitTables_129505,5,http://dbpedia.org/ontology/status
GitTables_21321,21,http://dbpedia.org/ontology/role
GitTables_169140,12,http://dbpedia.org/ontology/weight
GitTables_188792,0,http://dbpedia.org/ontology/id
GitTables_72176,63,http://dbpedia.org/ontology/id
GitTables_112729,5,http://dbpedia.org/ontology/address
GitTables_100873,2,http://dbpedia.org/ontology/year
GitTables_122330,3,http://dbpedia.org/ontology/percentage
GitTables_124869,1,http://dbpedia.org/ontology/id
GitTables_11092,0,http://dbpedia.org/ontology/status
GitTables_117691,6,http://dbpedia.org/ontology/language
GitTables_125732,11,http://dbpedia.org/ontology/type
GitTables_43436,8,http://dbpedia.org/ontology/description
GitTables_73363,10,http://dbpedia.org/ontology/scientificName
GitTables_20431,3,http://dbpedia.org/ontology/status
GitTables_87062,0,http://dbpedia.org/ontology/name
GitTables_39256,11,http://dbpedia.org/ontology/description
GitTables_98465,1,http://dbpedia.org/ontology/year
GitTables_173424,1,http://dbpedia.org/ontology/description
GitTables_3976,16,http://dbpedia.org/ontology/location
GitTables_16386,1,http://dbpedia.org/ontology/description
GitTables_119353,2,http://dbpedia.org/ontology/description
GitTables_202601,4,http://dbpedia.org/ontology/rating
GitTables_35619,14,http://dbpedia.org/ontology/region
GitTables_11423,44,http://dbpedia.org/ontology/state
GitTables_3124,11,http://dbpedia.org/ontology/description
GitTables_23585,4,http://dbpedia.org/ontology/title
GitTables_198752,1,http://dbpedia.org/ontology/name
GitTables_100658,3,http://dbpedia.org/ontology/title
GitTables_12,8,http://dbpedia.org/ontology/min
GitTables_13783,3,http://dbpedia.org/ontology/title
GitTables_115636,3,http://dbpedia.org/ontology/description
GitTables_1771,11,http://dbpedia.org/ontology/genus
GitTables_42832,7,http://dbpedia.org/ontology/age
GitTables_39173,2,http://dbpedia.org/ontology/name
GitTables_121454,1,http://dbpedia.org/ontology/category
GitTables_19782,3,http://dbpedia.org/ontology/description
GitTables_50843,14,http://dbpedia.org/ontology/height
GitTables_36191,3,http://dbpedia.org/ontology/description
GitTables_148792,25,http://dbpedia.org/ontology/age
GitTables_161802,0,http://dbpedia.org/ontology/id
GitTables_174556,3,http://dbpedia.org/ontology/notes
GitTables_1416,1,http://dbpedia.org/ontology/name
GitTables_10933,6,http://dbpedia.org/ontology/region
GitTables_32040,0,http://dbpedia.org/ontology/id
GitTables_88768,7,http://dbpedia.org/ontology/id
GitTables_152645,3,http://dbpedia.org/ontology/state
GitTables_103166,4,http://dbpedia.org/ontology/comment
GitTables_10759,0,http://dbpedia.org/ontology/id
GitTables_145098,3,http://dbpedia.org/ontology/title
GitTables_153603,2,http://dbpedia.org/ontology/project
GitTables_174556,1,http://dbpedia.org/ontology/name
GitTables_8588,12,http://dbpedia.org/ontology/location
GitTables_46726,3,http://dbpedia.org/ontology/id
GitTables_147035,21,http://dbpedia.org/ontology/gender
GitTables_44155,2,http://dbpedia.org/ontology/description
GitTables_2105,5,http://dbpedia.org/ontology/age
GitTables_74316,5,http://dbpedia.org/ontology/length
GitTables_60578,0,http://dbpedia.org/ontology/status
GitTables_125368,6,http://dbpedia.org/ontology/description
GitTables_128834,2,http://dbpedia.org/ontology/id
GitTables_2349,1,http://dbpedia.org/ontology/type
GitTables_86814,2,http://dbpedia.org/ontology/species
GitTables_72640,0,http://dbpedia.org/ontology/id
GitTables_104044,0,http://dbpedia.org/ontology/id
GitTables_185875,5,http://dbpedia.org/ontology/type
GitTables_22201,0,http://dbpedia.org/ontology/name
GitTables_41486,1,http://dbpedia.org/ontology/status
GitTables_144423,5,http://dbpedia.org/ontology/source
GitTables_117358,3,http://dbpedia.org/ontology/state
GitTables_144728,2,http://dbpedia.org/ontology/type
GitTables_78044,1,http://dbpedia.org/ontology/description
GitTables_3,8,http://dbpedia.org/ontology/comment
GitTables_2286,5,http://dbpedia.org/ontology/description
GitTables_89184,4,http://dbpedia.org/ontology/type
GitTables_181742,2,http://dbpedia.org/ontology/category
GitTables_126113,14,http://dbpedia.org/ontology/endDate
GitTables_25930,2,http://dbpedia.org/ontology/id
GitTables_22905,30,http://dbpedia.org/ontology/rating
GitTables_29913,3,http://dbpedia.org/ontology/name
GitTables_6405,20,http://dbpedia.org/ontology/releaseDate
GitTables_43609,4,http://dbpedia.org/ontology/type
GitTables_28917,0,http://dbpedia.org/ontology/id
GitTables_85784,4,http://dbpedia.org/ontology/description
GitTables_190714,13,http://dbpedia.org/ontology/treatment
GitTables_1373,1,http://dbpedia.org/ontology/name
GitTables_194378,3,http://dbpedia.org/ontology/depth
GitTables_177765,2,http://dbpedia.org/ontology/day
GitTables_81258,0,http://dbpedia.org/ontology/county
GitTables_3697,1,http://dbpedia.org/ontology/id
GitTables_88127,9,http://dbpedia.org/ontology/state
GitTables_61276,8,http://dbpedia.org/ontology/name
GitTables_33526,4,http://dbpedia.org/ontology/type
GitTables_61274,5,http://dbpedia.org/ontology/series
GitTables_13247,0,http://dbpedia.org/ontology/date
GitTables_45007,1,http://dbpedia.org/ontology/duration
GitTables_17297,1,http://dbpedia.org/ontology/width
GitTables_13744,13,http://dbpedia.org/ontology/sex
GitTables_108410,1,http://dbpedia.org/ontology/area
GitTables_17538,35,http://dbpedia.org/ontology/status
GitTables_62107,6,http://dbpedia.org/ontology/score
GitTables_3771,2,http://dbpedia.org/ontology/code
GitTables_10105,0,http://dbpedia.org/ontology/id
GitTables_185575,0,http://dbpedia.org/ontology/name
GitTables_167047,1,http://dbpedia.org/ontology/name
GitTables_40928,2,http://dbpedia.org/ontology/notes
GitTables_26108,0,http://dbpedia.org/ontology/id
GitTables_101556,15,http://dbpedia.org/ontology/language
GitTables_175114,7,http://dbpedia.org/ontology/project
GitTables_18244,1,http://dbpedia.org/ontology/code
GitTables_12202,2,http://dbpedia.org/ontology/type
GitTables_154832,6,http://dbpedia.org/ontology/length
GitTables_200977,4,http://dbpedia.org/ontology/type
GitTables_26998,1,http://dbpedia.org/ontology/sex
GitTables_56281,1,http://dbpedia.org/ontology/id
GitTables_137664,1,http://dbpedia.org/ontology/name
GitTables_96763,0,http://dbpedia.org/ontology/county
GitTables_192006,10,http://dbpedia.org/ontology/score
GitTables_9367,7,http://dbpedia.org/ontology/start
GitTables_58145,6,http://dbpedia.org/ontology/state
GitTables_187044,0,http://dbpedia.org/ontology/county
GitTables_40205,0,http://dbpedia.org/ontology/family
GitTables_88890,0,http://dbpedia.org/ontology/country
GitTables_58634,21,http://dbpedia.org/ontology/birthDate
GitTables_193589,2,http://dbpedia.org/ontology/day
GitTables_172339,1,http://dbpedia.org/ontology/country
GitTables_60578,1,http://dbpedia.org/ontology/name
GitTables_160112,1,http://dbpedia.org/ontology/name
GitTables_2105,15,http://dbpedia.org/ontology/event
GitTables_162638,0,http://dbpedia.org/ontology/id
GitTables_38142,0,http://dbpedia.org/ontology/id
GitTables_21226,2,http://dbpedia.org/ontology/domain
GitTables_83684,4,http://dbpedia.org/ontology/note
GitTables_7974,8,http://dbpedia.org/ontology/role
GitTables_86684,0,http://dbpedia.org/ontology/id
GitTables_23715,6,http://dbpedia.org/ontology/city
GitTables_28199,0,http://dbpedia.org/ontology/id
GitTables_13610,0,http://dbpedia.org/ontology/id
GitTables_43326,0,http://dbpedia.org/ontology/state
GitTables_1277,1,http://dbpedia.org/ontology/id
GitTables_159501,5,http://dbpedia.org/ontology/number
GitTables_19700,2,http://dbpedia.org/ontology/length
GitTables_169633,5,http://dbpedia.org/ontology/date
GitTables_50673,4,http://dbpedia.org/ontology/name
GitTables_84731,2,http://dbpedia.org/ontology/filename
GitTables_39159,1,http://dbpedia.org/ontology/country
GitTables_45780,8,http://dbpedia.org/ontology/order
GitTables_32545,6,http://dbpedia.org/ontology/age
GitTables_88334,7,http://dbpedia.org/ontology/domain
GitTables_74763,1,http://dbpedia.org/ontology/status
GitTables_17338,3,http://dbpedia.org/ontology/age
GitTables_51767,6,http://dbpedia.org/ontology/id
GitTables_152943,0,http://dbpedia.org/ontology/id
GitTables_6328,0,http://dbpedia.org/ontology/id
GitTables_22108,0,http://dbpedia.org/ontology/id
GitTables_178484,2,http://dbpedia.org/ontology/name
GitTables_175288,8,http://dbpedia.org/ontology/description
GitTables_74648,3,http://dbpedia.org/ontology/county
GitTables_169040,1,http://dbpedia.org/ontology/name
GitTables_148311,3,http://dbpedia.org/ontology/city
GitTables_170728,2,http://dbpedia.org/ontology/time
GitTables_47216,5,http://dbpedia.org/ontology/value
GitTables_124950,3,http://dbpedia.org/ontology/percentage
GitTables_45829,58,http://dbpedia.org/ontology/population
GitTables_91793,0,http://dbpedia.org/ontology/date
GitTables_10330,8,http://dbpedia.org/ontology/description
GitTables_88562,0,http://dbpedia.org/ontology/id
GitTables_36277,0,http://dbpedia.org/ontology/name
GitTables_40632,1,http://dbpedia.org/ontology/value
GitTables_72302,3,http://dbpedia.org/ontology/road
GitTables_44300,0,http://dbpedia.org/ontology/id
GitTables_35486,4,http://dbpedia.org/ontology/comment
GitTables_86590,7,http://dbpedia.org/ontology/id
GitTables_40453,11,http://dbpedia.org/ontology/city
GitTables_169040,0,http://dbpedia.org/ontology/id
GitTables_153522,0,http://dbpedia.org/ontology/name
GitTables_182734,13,http://dbpedia.org/ontology/title
GitTables_9091,0,http://dbpedia.org/ontology/population
GitTables_8033,5,http://dbpedia.org/ontology/description
GitTables_88789,5,http://dbpedia.org/ontology/frequency
GitTables_44488,12,http://dbpedia.org/ontology/source
GitTables_3687,17,http://dbpedia.org/ontology/weight
GitTables_21568,4,http://dbpedia.org/ontology/treatment
GitTables_32318,2,http://dbpedia.org/ontology/score
GitTables_58145,10,http://dbpedia.org/ontology/date
GitTables_10350,4,http://dbpedia.org/ontology/width
GitTables_52985,2,http://dbpedia.org/ontology/reference
GitTables_47422,1,http://dbpedia.org/ontology/definition
GitTables_112070,2,http://dbpedia.org/ontology/status
GitTables_143725,4,http://dbpedia.org/ontology/time
GitTables_36659,8,http://dbpedia.org/ontology/status
GitTables_127773,1,http://dbpedia.org/ontology/city
GitTables_156614,13,http://dbpedia.org/ontology/comment
GitTables_94035,9,http://dbpedia.org/ontology/length
GitTables_80910,0,http://dbpedia.org/ontology/id
GitTables_6864,0,http://dbpedia.org/ontology/id
GitTables_1558,2,http://dbpedia.org/ontology/name
GitTables_4137,0,http://dbpedia.org/ontology/id
GitTables_148846,3,http://dbpedia.org/ontology/name
GitTables_181940,0,http://dbpedia.org/ontology/id
GitTables_7266,11,http://dbpedia.org/ontology/id
GitTables_178128,1,http://dbpedia.org/ontology/name
GitTables_97714,0,http://dbpedia.org/ontology/date
GitTables_144132,2,http://dbpedia.org/ontology/city
GitTables_12654,3,http://dbpedia.org/ontology/state
GitTables_68866,1,http://dbpedia.org/ontology/city
GitTables_22414,1,http://dbpedia.org/ontology/country
GitTables_61768,21,http://dbpedia.org/ontology/order
GitTables_91600,4,http://dbpedia.org/ontology/title
GitTables_84779,0,http://dbpedia.org/ontology/id
GitTables_184377,7,http://dbpedia.org/ontology/source
GitTables_127566,1,http://dbpedia.org/ontology/name
GitTables_16299,2,http://dbpedia.org/ontology/name
GitTables_125106,20,http://dbpedia.org/ontology/population
GitTables_7143,10,http://dbpedia.org/ontology/note
GitTables_192058,71,http://dbpedia.org/ontology/id
GitTables_66380,2,http://dbpedia.org/ontology/sex
GitTables_171521,0,http://dbpedia.org/ontology/id
GitTables_145226,0,http://dbpedia.org/ontology/name
GitTables_46713,2,http://dbpedia.org/ontology/type
GitTables_127797,1,http://dbpedia.org/ontology/id
GitTables_259,2,http://dbpedia.org/ontology/class
GitTables_90467,0,http://dbpedia.org/ontology/id
GitTables_58522,0,http://dbpedia.org/ontology/id
GitTables_41710,15,http://dbpedia.org/ontology/name
GitTables_18860,1,http://dbpedia.org/ontology/name
GitTables_61808,2,http://dbpedia.org/ontology/category
GitTables_35726,3,http://dbpedia.org/ontology/role
GitTables_81863,4,http://dbpedia.org/ontology/type
GitTables_157726,3,http://dbpedia.org/ontology/sex
GitTables_40458,10,http://dbpedia.org/ontology/population
GitTables_32943,2,http://dbpedia.org/ontology/name
GitTables_132808,2,http://dbpedia.org/ontology/name
GitTables_21857,11,http://dbpedia.org/ontology/description
GitTables_45273,6,http://dbpedia.org/ontology/id
GitTables_40860,2,http://dbpedia.org/ontology/creator
GitTables_191171,10,http://dbpedia.org/ontology/currency
GitTables_16435,7,http://dbpedia.org/ontology/id
GitTables_49457,18,http://dbpedia.org/ontology/state
GitTables_43215,7,http://dbpedia.org/ontology/type
GitTables_63760,0,http://dbpedia.org/ontology/id
GitTables_121108,4,http://dbpedia.org/ontology/year
GitTables_165617,0,http://dbpedia.org/ontology/id
GitTables_140839,9,http://dbpedia.org/ontology/time
GitTables_23960,11,http://dbpedia.org/ontology/created
GitTables_184938,3,http://dbpedia.org/ontology/name
GitTables_132237,0,http://dbpedia.org/ontology/id
GitTables_64708,8,http://dbpedia.org/ontology/cost
GitTables_23423,20,http://dbpedia.org/ontology/route
GitTables_128613,1,http://dbpedia.org/ontology/population
GitTables_11236,21,http://dbpedia.org/ontology/birthDate
GitTables_70268,11,http://dbpedia.org/ontology/source
GitTables_181742,1,http://dbpedia.org/ontology/name
GitTables_141944,0,http://dbpedia.org/ontology/type
GitTables_103623,5,http://dbpedia.org/ontology/type
GitTables_9722,18,http://dbpedia.org/ontology/startDate
GitTables_1373,0,http://dbpedia.org/ontology/type
GitTables_181343,3,http://dbpedia.org/ontology/date
GitTables_126834,0,http://dbpedia.org/ontology/id
GitTables_43065,37,http://dbpedia.org/ontology/status
GitTables_3844,0,http://dbpedia.org/ontology/id
GitTables_25142,0,http://dbpedia.org/ontology/name
GitTables_34243,4,http://dbpedia.org/ontology/date
GitTables_2622,4,http://dbpedia.org/ontology/source
GitTables_47380,2,http://dbpedia.org/ontology/type
GitTables_130452,10,http://dbpedia.org/ontology/category
GitTables_9815,3,http://dbpedia.org/ontology/description
GitTables_152447,3,http://dbpedia.org/ontology/percentage
GitTables_119840,6,http://dbpedia.org/ontology/country
GitTables_72837,8,http://dbpedia.org/ontology/code
GitTables_116961,0,http://dbpedia.org/ontology/id
GitTables_12979,9,http://dbpedia.org/ontology/price
GitTables_79767,4,http://dbpedia.org/ontology/location
GitTables_120,1,http://dbpedia.org/ontology/name
GitTables_95400,0,http://dbpedia.org/ontology/id
GitTables_140391,0,http://dbpedia.org/ontology/id
GitTables_60043,0,http://dbpedia.org/ontology/id
GitTables_88712,14,http://dbpedia.org/ontology/category
GitTables_68211,5,http://dbpedia.org/ontology/rating
GitTables_10350,5,http://dbpedia.org/ontology/height
GitTables_1190,10,http://dbpedia.org/ontology/id
GitTables_47703,0,http://dbpedia.org/ontology/id
